manifesto_id,party_id,partyname,election_date,year,language,cmp_code,text
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per604,"Ob Frauen ein Kind bekommen wollen, muss allein ihre Entscheidung sein."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per604,"Wir wenden uns gegen jegliche juristische und gesellschaftliche Diskriminierung von Menschen aufgrund ihrer sexuellen Identität und fordern, dass Bedingungen für die volle und gleichberechtigte Akzeptanz von Lesben, Schwulen, Bi- und Transsexuellen in der Gesellschaft geschaffen werden."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per604,Wir wollen die Gleichstellung aller Lebensweisen.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Wer öffentliche Sicherheit will, muss die Ursachen begreifen und bekämpfen, warum sich Menschen von dieser Gesellschaft abwenden, warum sie Straftaten begehen."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Es ist uns ein Anliegen, Ursachen und Bedingungen von Gesetzesverstößen in ganzheitlichen sozial- und innenpolitischen Konzepten abzuändern."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per604,und Cannabis nach dem Vorbild europäischer Nachbarn zu liberalisieren
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,Sicherheit darf kein Privileg von Wohlhabenden sein.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Unnachgiebig treten wir für die gesellschaftliche Ächtung und strafrechtliche Verfolgung rechtsextremistischer und rassistischer Angriffe und Gewalt gegen Menschen anderer Hautfarbe, Herkunft oder Lebensweise ein."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,Hierzu zählen bessere soziale und psychologische Hilfen für die betroffenen Menschen und ihre Familien.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,"Wir treten weiter für die Abschaffung von diskriminierenden Sondergesetzen, wie es das Asylbewerberleistungsgesetz oder die Residenzpflicht sind, ein."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,Hunderttausende von Menschen leben illegalisiert hier.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,Sie sind oft Opfer skrupelloser Ausbeutung.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,Für sie müssen wir Perspektiven eines legalen Aufenthalts schaffen.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,Ihnen müssen Perspektiven für eine Legalisierung gegeben werden.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,"Rechtliche Regelungen sollen auch verhindern, dass Migrantinnen und Migranten für Lohn- und Sozialdumping missbraucht werden."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Ein Antidiskriminierungsgesetz muss gegen den alltäglichen Rassismus, gegen Ausgrenzung schützen."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,"Wir brauchen eine aktive Integrationspolitik für die, die einwandern, und für jene, die schon lange oder immer hier leben."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,"Eine aktive Einwanderungspolitik verpflichtet die Gesellschaft zugleich zu sozialen Investitionen in Sprachförderung, in kulturelle Einrichtungen, in konkrete Integrationshilfen und Sozialarbeit."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Gerechtigkeit,"
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,und eine Leben in Würde“ – diesen Zielen muss deutsche Außenpolitik verpflichtet sein.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"Dies bedeutet für uns auch, dass Deutschland seine Mitgliedschaft in der EU zur Durchsetzung einer sozialen."
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,"einem Europa, das seine sozialstaatlichen Traditionen weiterentwickelt"
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,mehr Gerechtigkeit
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,Transnationale Konzerne und Investoren müssen auf soziale Verantwortung verpflichtet werden.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,Deshalb unterstützen wir Maßnahmen zur Durchsetzung sozialer Standards im Welthandel.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,und ein europaweiter Finanzausgleich – das sind die Perspektiven der PDS für ein alternatives Europa.
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per503,sozial gerecht
41221_200209,41221,Party of Democratic Socialism,200209,2009,german,per705,"Für die sozial Abhängigen und Schwachen,"
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Die gesellschaftlichen Verhältnisse sind absurd:
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Steigende Dividenden gehen einher mit Massenentlassungen und Steuergeschenken an die Vertreter des großen Kapitals.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Die Senkung des Spitzensteuersatzes der Einkommenssteuer geht einher mit zunehmender Verschuldung der öffentlichen Haushalte und Massenarbeitslosigkeit.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Steigende Produktivität der Beschäftigten ermöglicht kürzere Arbeitszeiten und steigende Einkommen, doch tatsächlich erleben wir Arbeitszeitverlängerungen, Lohn-und Rentenkürzungen."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Die Arbeitgeberbeiträge werden einseitig gesenkt und damit die ohnehin steigenden Gewinne wirtschaftsstarker Unternehmen subventioniert.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Sie vertreten lediglich unterschiedliche Varianten einer Politik des Sozialabbaus und der Umverteilung von unten nach oben.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Es waren stets Schröder und Merkel, es war das große Kartell der sozialen Kälte aus SPD und CDU/CSU, Grünen und FDP, das im Bundesrat gemeinsam durchbrachte, was den Menschen als „Reformen“ zugemutet worden ist."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"CDU/CSU und FDP wollen den Kündigungsschutz einschränken, Arbeitszeiten verlängern, Löhne senken, die Mehrwertsteuer erhöhen, Mitbestimmung begrenzen, die Bedeutung von Tariflöhnen verringern und eine, jetzt als Gesundheitsprämie bezeichnete, „Kopfpauschale“ statt solidarischer Krankenversicherung einführen."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Mit gerechten Steuern lässt sich das auch finanzieren.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Die Linkspartei.PDS setzt sich gemeinsam mit anderen für Arbeit und soziale Gerechtigkeit, für soziale Grundrechte und individuelle Freiheitsrechte, für Geschlechtergerechtigkeit und die Überwindung von Diskriminierungen ein."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,für den sozial gleichen Zugang zu Bildung und Wissen.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Eine, in der Schwache nicht länger schwach, Einzelne nicht länger allein, Arbeitsuchende nicht länger arbeitslos, Fremde nicht länger fremd und Abhängige nicht länger wehrlos bleiben."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Eine zukunftsfähige Gesellschaft muss als Grundrecht garantieren, dass ihre Bürgerinnen und Bürger die Existenz aus eigener Kraft sichern können."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Kurz: Millionen neuer Arbeitsplätze erfordern neben einer gerechten Umverteilung der vorhandenen Arbeit
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Für die Ausstattung der Arbeitsplätze könnte ferner ein Teil des durch ein gerechteres Steuersystem – etwa durch Wiederbelebung der Vermögenssteuer - erzielbaren Steueraufkommens eingesetzt werden.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Lohnsubventionen dürfen keinen Anreiz zur Ausweitung des Niedriglohnsektors schaffen, sondern müssen die Integration der besonders Benachteiligten in reguläre Beschäftigung erleichtern."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per705,Menschen mit Behinderungen sollen selbstbestimmt am gesellschaftlichen Leben teilnehmen können.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Wir wollen, dass sie gleichberechtigten Zugang zum Arbeitsmarkt haben."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Bauliche und kommunikative Barrieren müssen beseitigt werden.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per705,Bedarfsgerechte persönliche Assistenz muss für sie besser erreichbar sein.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Das bringt nicht „das Paradies auf Erden“, aber es wird damit ein Weg aus sozialer Ausgrenzung eröffnet und andererseits eine Sicherung gegen sozialen Abstieg errichtet."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per603,"Dringlich ist eine familienfreundliche Arbeitszeitpolitik, die mehr Zeit für Erholung und eigene Interessen, für Kinder, Partnerinnen, Partner und Freundschaften lässt."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Noch bestehende Benachteiligungen ostdeutscher Rentner müssen aufgehoben werden.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Um Frauenaltersarmut nachhaltig abzubauen, sind die Erziehung der Kinder und die Pflege von Angehörigen stärker anzurechnen."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Es geht um sozial gleiche Möglichkeiten, sich zu bilden und an den Gütern der Kultur teilzuhaben."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Nationale Untersuchungen und internationale Vergleiche belegen: Bildungsmöglichkeiten und Bildungserfolge sind hierzulande mehr als anderswo von der sozialen Herkunft abhängig.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Bereits bestehende soziale Ungleichheiten werden durch mangelnde individuelle Förderung, frühzeitige Auslese und soziale Ausgrenzung reproduziert und verstärkt."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Gute Bildung bleibt einem Teil der Kinder und Jugendlichen vorbehalten.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"- Eine  Schule  für  alle  –  Schluss  mit  dem  ineffizienten,  sozial ausgrenzenden  gegliederten  Schulsystem!"
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,- Sozial gleichen  Zugang  zur  gymnasialen  Stufe  absichern.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Ein sozial gleicher Zugang zum Hochschulstudium ist – unabhängig von der sozialen Herkunft – zu gewährleisten.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Dringlich ist ein Personalstrukturwandel gegen die hierarchische und männerdominierte Verfasstheit der Wissenschaftseinrichtungen.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Ein sozial gerechtes und zukunftsfähiges Bildungssystem sicherzustellen, ist eine gemeinsame Aufgabe von Bund, Ländern und Kommunen."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Etwa zwei Millionen Kinder leben in der reichen Bundesrepublik in Armut: Für sie ist schlechte Bildung vorprogrammiert.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Ausschluss aus der Gemeinschaft anderer Kinder, oft kein Schulabschluss und kein Ausbildungsplatz – das verbaut Lebenschancen von Anfang an."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Die Gleichstellung von Frauen und Männern auf dem Arbeitsmarkt ist überfällig.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Für Väter und Mütter müssen Voraussetzungen dafür geschaffen werden, Kindererziehung und Beruf vereinbaren zu können."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,- soziale  Integration  von  Kindern  aus  eingewanderten  Familien.
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Da auch 15 Jahre nach der Herstellung der deutschen Einheit große Teile der ostdeutschen Bevölkerung zweitklassig behandelt werden, da so viele von ihnen in ihrer Heimat keine Perspektive finden, muss ein Neuansatz gewagt werden!"
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Wir wollen die vorhandenen, oft fragilen oder blockierten Entwicklungspotenziale strukturschwacher Regionen in Ost und West, die gemeinsamen Auffassungen und Erfahrungen der dort lebenden Menschen ins Zentrum der politischen Aufmerksamkeit rücken."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,"Wir wollen, dass die Erfahrungen, das Wissen und die Kultur der Menschen in Ostdeutschland als völlig gleichwertig angesehen und behandelt werden."
41222_200509,41222,The Left. Party of Democratic Socialism,200509,2009,german,per503,Dann würde unsere Forderung nach gleichen sozialen Standards und gleichen Löhnen für gleiche Arbeit zwischen Ost und West auch von der großen Mehrheit der Bevölkerung in Westdeutschland akzeptiert werden.
